location_id,date,product_category,units_sold,revenue
25,2023-05-01,Café,173,50677.64
25,2023-06-01,Café,160,55179.53
25,2023-07-01,Café,150,50376.05
25,2023-08-01,Café,139,53337.65
25,2023-09-01,Café,125,48993.35
25,2023-10-01,Café,126,46938.1
25,2023-11-01,Café,143,50701.98
25,2023-12-01,Café,136,48128.44
25,2024-01-01,Café,153,26219.08
25,2024-02-01,Café,161,28422.32
25,2024-03-01,Café,183,65368.62
25,2024-04-01,Café,169,47970.55
25,2024-05-01,Café,180,44888.21
25,2024-06-01,Café,156,60602.2
25,2024-07-01,Café,154,47358.61
25,2024-08-01,Café,154,25309.46
25,2024-09-01,Café,131,51617.12
25,2024-10-01,Café,116,34201.54
25,2024-11-01,Café,124,32161.69
25,2024-12-01,Café,151,26051.4
25,2025-01-01,Café,147,34257.59
25,2025-02-01,Café,164,54706.7
25,2025-03-01,Café,171,54175.35
25,2025-04-01,Café,147,39578.57
25,2025-05-01,Café,176,45708.82
25,2025-06-01,Café,133,28254.82
25,2025-07-01,Café,198,54026.98
25,2025-08-01,Café,128,51030.08
25,2025-09-01,Café,129,30758.06
25,2025-10-01,Café,136,41372.89
25,2025-11-01,Café,152,51717.0
25,2025-12-01,Café,148,38757.53
26,2023-01-01,Electronics Store,38,200823.64
26,2023-02-01,Electronics Store,45,110462.06
26,2023-03-01,Electronics Store,48,195454.49
26,2023-04-01,Electronics Store,51,260645.3
26,2023-05-01,Electronics Store,42,222406.0
26,2023-06-01,Electronics Store,47,295675.88
26,2023-07-01,Electronics Store,47,228595.9
26,2023-08-01,Electronics Store,43,181404.93
26,2023-09-01,Electronics Store,36,262465.72
26,2023-10-01,Electronics Store,33,179504.09
26,2023-11-01,Electronics Store,37,325541.47
26,2023-12-01,Electronics Store,44,224115.41
26,2024-01-01,Electronics Store,42,327996.86
26,2024-02-01,Electronics Store,54,434307.75
26,2024-03-01,Electronics Store,44,124705.77
26,2024-04-01,Electronics Store,49,233563.86
26,2024-05-01,Electronics Store,50,470776.27
26,2024-06-01,Electronics Store,51,390064.72
26,2024-07-01,Electronics Store,40,137674.77
26,2024-08-01,Electronics Store,46,166297.75
26,2024-09-01,Electronics Store,40,295569.39
26,2024-10-01,Electronics Store,38,267535.87
26,2024-11-01,Electronics Store,36,120019.18
26,2024-12-01,Electronics Store,41,222768.43
26,2025-01-01,Electronics Store,53,197338.89
26,2025-02-01,Electronics Store,50,142351.61
26,2025-03-01,Electronics Store,50,330853.93
26,2025-04-01,Electronics Store,51,146125.04
26,2025-05-01,Electronics Store,44,249783.31
26,2025-06-01,Electronics Store,56,551735.18
26,2025-07-01,Electronics Store,36,175653.48
26,2025-08-01,Electronics Store,47,303283.82
26,2025-09-01,Electronics Store,43,405661.63
26,2025-10-01,Electronics Store,45,176510.07
26,2025-11-01,Electronics Store,45,189268.65
26,2025-12-01,Electronics Store,38,371122.64
26,2023-01-01,Clothing Store,107,243993.46
26,2023-02-01,Clothing Store,115,222081.02
26,2023-03-01,Clothing Store,113,109216.23
26,2023-04-01,Clothing Store,120,89367.56
26,2023-05-01,Clothing Store,125,260526.44
26,2023-06-01,Clothing Store,118,166685.83
26,2023-07-01,Clothing Store,105,166591.61
26,2023-08-01,Clothing Store,105,262225.79
26,2023-09-01,Clothing Store,102,189116.3
26,2023-10-01,Clothing Store,110,114701.18
26,2023-11-01,Clothing Store,95,79840.78
26,2023-12-01,Clothing Store,96,56345.93
26,2024-01-01,Clothing Store,123,244995.57
26,2024-02-01,Clothing Store,124,94129.33
26,2024-03-01,Clothing Store,118,293101.7
26,2024-04-01,Clothing Store,141,116906.73
26,2024-05-01,Clothing Store,141,123055.0
26,2024-06-01,Clothing Store,118,172726.25
26,2024-07-01,Clothing Store,146,363851.55
26,2024-08-01,Clothing Store,118,203588.05
26,2024-09-01,Clothing Store,101,122627.36
26,2024-10-01,Clothing Store,83,62269.28
26,2024-11-01,Clothing Store,103,233202.41
26,2024-12-01,Clothing Store,110,223902.98
26,2025-01-01,Clothing Store,110,178200.96
26,2025-02-01,Clothing Store,103,250391.13
26,2025-03-01,Clothing Store,153,149081.47
26,2025-04-01,Clothing Store,154,383939.48
26,2025-05-01,Clothing Store,179,390006.4
26,2025-06-01,Clothing Store,134,136514.21
26,2025-07-01,Clothing Store,115,194454.76
26,2025-08-01,Clothing Store,111,130435.84
26,2025-09-01,Clothing Store,117,64652.9
26,2025-10-01,Clothing Store,108,171934.73
26,2025-11-01,Clothing Store,121,295489.05
26,2025-12-01,Clothing Store,121,177691.02
26,2023-01-01,Grocery Store,363,36268.06
26,2023-02-01,Grocery Store,394,22708.38
26,2023-03-01,Grocery Store,385,90184.29
26,2023-04-01,Grocery Store,372,24008.23
26,2023-05-01,Grocery Store,432,125076.26
26,2023-06-01,Grocery Store,419,25040.97
26,2023-07-01,Grocery Store,396,96759.94
26,2023-08-01,Grocery Store,298,58790.92
26,2023-09-01,Grocery Store,314,50629.88
26,2023-10-01,Grocery Store,333,91171.0
26,2023-11-01,Grocery Store,322,79362.67
26,2023-12-01,Grocery Store,303,69998.79
26,2024-01-01,Grocery Store,426,36933.54
26,2024-02-01,Grocery Store,415,79717.64
26,2024-03-01,Grocery Store,319,38617.01
26,2024-04-01,Grocery Store,432,121461.63
26,2024-05-01,Grocery Store,289,41112.4
26,2024-06-01,Grocery Store,382,50373.99
26,2024-07-01,Grocery Store,431,98063.72
26,2024-08-01,Grocery Store,339,30758.86
26,2024-09-01,Grocery Store,315,30877.69
26,2024-10-01,Grocery Store,274,43842.27
26,2024-11-01,Grocery Store,280,31588.14
26,2024-12-01,Grocery Store,368,84299.08
26,2025-01-01,Grocery Store,367,55131.96
26,2025-02-01,Grocery Store,446,37743.51
26,2025-03-01,Grocery Store,416,51210.07
26,2025-04-01,Grocery Store,438,92603.48
26,2025-05-01,Grocery Store,408,72543.83
26,2025-06-01,Grocery Store,383,97157.32
26,2025-07-01,Grocery Store,337,52139.85
26,2025-08-01,Grocery Store,347,72132.55
26,2025-09-01,Grocery Store,352,65893.72
26,2025-10-01,Grocery Store,344,75779.25
26,2025-11-01,Grocery Store,373,57208.06
26,2025-12-01,Grocery Store,331,66784.05
26,2023-01-01,Café,208,76678.13
26,2023-02-01,Café,240,81073.81
26,2023-03-01,Café,213,42229.18
26,2023-04-01,Café,223,56872.14
26,2023-05-01,Café,244,63724.72
26,2023-06-01,Café,237,39655.59
26,2023-07-01,Café,195,38305.75
26,2023-08-01,Café,221,73171.04
26,2023-09-01,Café,189,49840.71
26,2023-10-01,Café,168,28334.0
26,2023-11-01,Café,165,46005.94
26,2023-12-01,Café,187,70290.08
26,2024-01-01,Café,252,42265.79
26,2024-02-01,Café,246,63406.09
26,2024-03-01,Café,272,88420.78
26,2024-04-01,Café,282,69226.24
26,2024-05-01,Café,272,66016.72
26,2024-06-01,Café,279,61995.74
26,2024-07-01,Café,237,83509.56
26,2024-08-01,Café,221,70400.11
26,2024-09-01,Café,218,60371.34
26,2024-10-01,Café,219,40107.05
26,2024-11-01,Café,171,46318.3
26,2024-12-01,Café,202,72393.5
26,2025-01-01,Café,205,43183.61
26,2025-02-01,Café,255,93267.91
26,2025-03-01,Café,260,63743.44
26,2025-04-01,Café,298,54003.81
26,2025-05-01,Café,272,81442.38
26,2025-06-01,Café,247,70225.33
26,2025-07-01,Café,225,62045.41
26,2025-08-01,Café,235,57612.96
26,2025-09-01,Café,205,65963.28
26,2025-10-01,Café,193,51464.11
26,2025-11-01,Café,233,61993.55
26,2025-12-01,Café,189,34087.2
27,2023-01-01,Electronics Store,29,151214.18
27,2023-02-01,Electronics Store,32,298559.69
27,2023-03-01,Electronics Store,24,99657.8
27,2023-04-01,Electronics Store,33,268666.31
27,2023-05-01,Electronics Store,24,123435.32
27,2023-06-01,Electronics Store,32,246069.03
27,2023-07-01,Electronics Store,23,209685.75
27,2023-08-01,Electronics Store,33,322341.93
27,2023-09-01,Electronics Store,27,266434.53
27,2023-10-01,Electronics Store,24,172569.34
27,2023-11-01,Electronics Store,26,119958.53
27,2023-12-01,Electronics Store,30,242871.08
27,2024-01-01,Electronics Store,32,163719.07
27,2024-02-01,Electronics Store,40,109753.69
27,2024-03-01,Electronics Store,43,232739.74
27,2024-04-01,Electronics Store,41,119953.96
27,2024-05-01,Electronics Store,40,319682.58
27,2024-06-01,Electronics Store,36,344594.41
27,2024-07-01,Electronics Store,34,238515.62
27,2024-08-01,Electronics Store,27,96342.31
27,2024-09-01,Electronics Store,22,180487.25
27,2024-10-01,Electronics Store,29,173630.55
27,2024-11-01,Electronics Store,34,139055.7
27,2024-12-01,Electronics Store,29,249779.82
27,2025-01-01,Electronics Store,30,182612.64
27,2025-02-01,Electronics Store,34,337476.9
27,2025-03-01,Electronics Store,37,120659.73
27,2025-04-01,Electronics Store,38,195276.21
27,2025-05-01,Electronics Store,41,84641.26
27,2025-06-01,Electronics Store,34,267551.19
27,2025-07-01,Electronics Store,36,175994.09
27,2025-08-01,Electronics Store,34,259755.82
27,2025-09-01,Electronics Store,27,84008.34
27,2025-10-01,Electronics Store,27,258434.95
27,2025-11-01,Electronics Store,32,315512.02
27,2025-12-01,Electronics Store,39,126389.41
27,2023-01-01,Clothing Store,81,142338.26
27,2023-02-01,Clothing Store,81,57763.19
27,2023-03-01,Clothing Store,89,170267.82
27,2023-04-01,Clothing Store,84,59210.28
27,2023-05-01,Clothing Store,80,184341.42
27,2023-06-01,Clothing Store,81,159317.52
27,2023-07-01,Clothing Store,88,173819.56
27,2023-08-01,Clothing Store,69,146570.43
27,2023-09-01,Clothing Store,72,154504.85
27,2023-10-01,Clothing Store,64,52872.43
27,2023-11-01,Clothing Store,76,130077.32
27,2023-12-01,Clothing Store,77,173589.31
27,2024-01-01,Clothing Store,72,166028.65
27,2024-02-01,Clothing Store,91,95222.73
27,2024-03-01,Clothing Store,105,234989.88
27,2024-04-01,Clothing Store,92,90805.15
27,2024-05-01,Clothing Store,95,109663.87
27,2024-06-01,Clothing Store,101,210032.63
27,2024-07-01,Clothing Store,99,147047.52
27,2024-08-01,Clothing Store,83,91913.95
27,2024-09-01,Clothing Store,69,126032.73
27,2024-10-01,Clothing Store,78,57181.28
27,2024-11-01,Clothing Store,72,82047.93
27,2024-12-01,Clothing Store,80,195549.27
27,2025-01-01,Clothing Store,77,142136.48
27,2025-02-01,Clothing Store,84,45719.38
27,2025-03-01,Clothing Store,97,123317.79
27,2025-04-01,Clothing Store,105,102009.92
27,2025-05-01,Clothing Store,108,116482.69
27,2025-06-01,Clothing Store,89,79336.99
27,2025-07-01,Clothing Store,74,179942.01
27,2025-08-01,Clothing Store,99,181952.71
27,2025-09-01,Clothing Store,86,116416.96
27,2025-10-01,Clothing Store,84,141892.54
27,2025-11-01,Clothing Store,96,142718.65
27,2025-12-01,Clothing Store,83,110034.64
27,2023-01-01,Grocery Store,265,27089.03
27,2023-02-01,Grocery Store,249,56454.58
27,2023-03-01,Grocery Store,264,41023.08
27,2023-04-01,Grocery Store,333,92055.53
27,2023-05-01,Grocery Store,253,68458.49
27,2023-06-01,Grocery Store,245,69393.56
27,2023-07-01,Grocery Store,303,40221.44
27,2023-08-01,Grocery Store,236,52853.88
27,2023-09-01,Grocery Store,225,50361.08
27,2023-10-01,Grocery Store,231,29470.41
27,2023-11-01,Grocery Store,214,24169.1
27,2023-12-01,Grocery Store,262,65807.57
27,2024-01-01,Grocery Store,313,88017.29
27,2024-02-01,Grocery Store,280,19452.56
27,2024-03-01,Grocery Store,318,52374.78
27,2024-04-01,Grocery Store,266,54101.69
27,2024-05-01,Grocery Store,334,54631.36
27,2024-06-01,Grocery Store,307,91238.25
27,2024-07-01,Grocery Store,243,31334.41
27,2024-08-01,Grocery Store,242,67277.83
27,2024-09-01,Grocery Store,198,44975.37
27,2024-10-01,Grocery Store,231,48628.8
27,2024-11-01,Grocery Store,266,66307.1
27,2024-12-01,Grocery Store,242,41594.72
27,2025-01-01,Grocery Store,265,52870.54
27,2025-02-01,Grocery Store,319,35146.82
27,2025-03-01,Grocery Store,302,74357.56
27,2025-04-01,Grocery Store,357,73347.8
27,2025-05-01,Grocery Store,288,52957.32
27,2025-06-01,Grocery Store,360,92448.43
27,2025-07-01,Grocery Store,269,76512.84
27,2025-08-01,Grocery Store,286,51890.98
27,2025-09-01,Grocery Store,238,60936.89
27,2025-10-01,Grocery Store,274,18514.7
27,2025-11-01,Grocery Store,259,46766.36
27,2025-12-01,Grocery Store,342,68125.39
27,2023-01-01,Café,118,47121.66
27,2023-02-01,Café,153,35798.11
27,2023-03-01,Café,173,63258.23
27,2023-04-01,Café,169,60611.67
27,2023-05-01,Café,182,34428.58
27,2023-06-01,Café,172,29289.85
27,2023-07-01,Café,145,47751.1
27,2023-08-01,Café,153,54819.55
27,2023-09-01,Café,118,17806.33
27,2023-10-01,Café,120,47547.13
27,2023-11-01,Café,135,29894.7
27,2023-12-01,Café,180,54407.98
27,2024-01-01,Café,167,39612.01
27,2024-02-01,Café,149,58464.86
27,2024-03-01,Café,166,29579.98
27,2024-04-01,Café,181,42997.23
27,2024-05-01,Café,193,68828.59
27,2024-06-01,Café,146,32991.9
27,2024-07-01,Café,167,40708.71
27,2024-08-01,Café,142,36874.26
27,2024-09-01,Café,165,58643.94
27,2024-10-01,Café,111,26671.57
27,2024-11-01,Café,124,20038.54
27,2024-12-01,Café,162,59211.26
27,2025-01-01,Café,164,50145.91
27,2025-02-01,Café,170,55643.64
27,2025-03-01,Café,157,39918.63
27,2025-04-01,Café,158,43503.04
27,2025-05-01,Café,167,38469.94
27,2025-06-01,Café,192,55099.89
27,2025-07-01,Café,171,25967.22
27,2025-08-01,Café,170,61428.95
27,2025-09-01,Café,172,28085.43
27,2025-10-01,Café,169,53679.2
27,2025-11-01,Café,161,61256.31
27,2025-12-01,Café,143,45610.38
28,2023-01-01,Electronics Store,45,142963.32
28,2023-02-01,Electronics Store,49,303251.42
28,2023-03-01,Electronics Store,47,275498.98
28,2023-04-01,Electronics Store,44,158476.03
28,2023-05-01,Electronics Store,53,191047.63
28,2023-06-01,Electronics Store,49,434308.82
28,2023-07-01,Electronics Store,45,372598.62
28,2023-08-01,Electronics Store,35,89180.83
28,2023-09-01,Electronics Store,34,231987.8
28,2023-10-01,Electronics Store,35,88063.53
28,2023-11-01,Electronics Store,32,116771.56
28,2023-12-01,Electronics Store,40,398217.66
28,2024-01-01,Electronics Store,44,429088.66
28,2024-02-01,Electronics Store,44,134624.79
28,2024-03-01,Electronics Store,47,186523.88
28,2024-04-01,Electronics Store,52,280249.39
28,2024-05-01,Electronics Store,45,437305.52
28,2024-06-01,Electronics Store,47,390249.01
28,2024-07-01,Electronics Store,39,91998.65
28,2024-08-01,Electronics Store,51,266784.5
28,2024-09-01,Electronics Store,43,295981.45
28,2024-10-01,Electronics Store,38,186034.04
28,2024-11-01,Electronics Store,38,362483.93
28,2024-12-01,Electronics Store,40,239179.73
28,2025-01-01,Electronics Store,39,219077.96
28,2025-02-01,Electronics Store,44,390849.27
28,2025-03-01,Electronics Store,60,161109.44
28,2025-04-01,Electronics Store,51,496019.35
28,2025-05-01,Electronics Store,59,125798.73
28,2025-06-01,Electronics Store,44,216196.53
28,2025-07-01,Electronics Store,41,178348.95
28,2025-08-01,Electronics Store,41,245540.15
28,2025-09-01,Electronics Store,38,359015.77
28,2025-10-01,Electronics Store,38,323833.55
28,2025-11-01,Electronics Store,39,381044.01
28,2025-12-01,Electronics Store,38,177591.89
28,2023-01-01,Clothing Store,110,120714.2
28,2023-02-01,Clothing Store,109,195106.13
28,2023-03-01,Clothing Store,131,193049.31
28,2023-04-01,Clothing Store,130,204905.2
28,2023-05-01,Clothing Store,120,150424.26
28,2023-06-01,Clothing Store,128,137508.93
28,2023-07-01,Clothing Store,99,57352.94
28,2023-08-01,Clothing Store,98,155564.49
28,2023-09-01,Clothing Store,76,120937.45
28,2023-10-01,Clothing Store,94,231726.51
28,2023-11-01,Clothing Store,105,184110.17
28,2023-12-01,Clothing Store,90,208129.54
28,2024-01-01,Clothing Store,109,250812.38
28,2024-02-01,Clothing Store,139,213035.84
28,2024-03-01,Clothing Store,125,179392.59
28,2024-04-01,Clothing Store,118,108434.55
28,2024-05-01,Clothing Store,118,177538.11
28,2024-06-01,Clothing Store,132,184572.57
28,2024-07-01,Clothing Store,109,100960.77
28,2024-08-01,Clothing Store,106,255847.12
28,2024-09-01,Clothing Store,91,131185.49
28,2024-10-01,Clothing Store,93,184629.98
28,2024-11-01,Clothing Store,110,184098.19
28,2024-12-01,Clothing Store,110,220457.48
28,2025-01-01,Clothing Store,107,75588.99
28,2025-02-01,Clothing Store,132,328142.76
28,2025-03-01,Clothing Store,139,85510.53
28,2025-04-01,Clothing Store,140,107301.21
28,2025-05-01,Clothing Store,142,293143.4
28,2025-06-01,Clothing Store,126,260156.18
28,2025-07-01,Clothing Store,132,301069.95
28,2025-08-01,Clothing Store,131,112212.83
28,2025-09-01,Clothing Store,121,195694.03
28,2025-10-01,Clothing Store,103,193575.87
28,2025-11-01,Clothing Store,92,55930.96
28,2025-12-01,Clothing Store,113,124888.87
28,2023-01-01,Grocery Store,333,34024.31
28,2023-02-01,Grocery Store,394,94604.96
28,2023-03-01,Grocery Store,356,40911.12
28,2023-04-01,Grocery Store,410,114664.0
28,2023-05-01,Grocery Store,269,32152.98
28,2023-06-01,Grocery Store,413,38750.85
28,2023-07-01,Grocery Store,341,22970.43
28,2023-08-01,Grocery Store,351,99358.67
28,2023-09-01,Grocery Store,329,89004.02
28,2023-10-01,Grocery Store,250,67764.92
28,2023-11-01,Grocery Store,317,35307.25
28,2023-12-01,Grocery Store,353,37244.67
28,2024-01-01,Grocery Store,341,90415.74
28,2024-02-01,Grocery Store,388,61461.15
28,2024-03-01,Grocery Store,496,94005.45
28,2024-04-01,Grocery Store,405,44230.05
28,2024-05-01,Grocery Store,384,79595.73
28,2024-06-01,Grocery Store,381,20862.82
28,2024-07-01,Grocery Store,324,82242.25
28,2024-08-01,Grocery Store,321,75061.46
28,2024-09-01,Grocery Store,294,73124.69
28,2024-10-01,Grocery Store,281,62917.5
28,2024-11-01,Grocery Store,283,81074.4
28,2024-12-01,Grocery Store,298,68238.94
28,2025-01-01,Grocery Store,373,42085.49
28,2025-02-01,Grocery Store,493,37236.75
28,2025-03-01,Grocery Store,380,32402.5
28,2025-04-01,Grocery Store,393,100727.37
28,2025-05-01,Grocery Store,422,101565.56
28,2025-06-01,Grocery Store,491,125643.74
28,2025-07-01,Grocery Store,295,72935.68
28,2025-08-01,Grocery Store,302,86605.17
28,2025-09-01,Grocery Store,293,29037.33
28,2025-10-01,Grocery Store,382,30961.41
28,2025-11-01,Grocery Store,379,99130.13
28,2025-12-01,Grocery Store,325,37198.34
28,2023-01-01,Café,215,42519.07
28,2023-02-01,Café,204,42909.9
28,2023-03-01,Café,240,81599.0
28,2023-04-01,Café,270,42077.99
28,2023-05-01,Café,194,55821.67
28,2023-06-01,Café,223,51279.98
28,2023-07-01,Café,179,52813.4
28,2023-08-01,Café,141,42709.53
28,2023-09-01,Café,172,26639.76
28,2023-10-01,Café,166,43024.57
28,2023-11-01,Café,189,69458.56
28,2023-12-01,Café,189,37539.29
28,2024-01-01,Café,207,34027.01
28,2024-02-01,Café,195,32100.86
28,2024-03-01,Café,281,78795.08
28,2024-04-01,Café,204,31394.97
28,2024-05-01,Café,227,79583.02
28,2024-06-01,Café,236,49225.58
28,2024-07-01,Café,247,86045.91
28,2024-08-01,Café,202,30994.06
28,2024-09-01,Café,227,68966.31
28,2024-10-01,Café,171,29057.38
28,2024-11-01,Café,196,67321.03
28,2024-12-01,Café,182,69545.32
28,2025-01-01,Café,247,80283.0
28,2025-02-01,Café,267,45253.17
28,2025-03-01,Café,237,48328.04
28,2025-04-01,Café,269,78991.6
28,2025-05-01,Café,254,82790.09
28,2025-06-01,Café,243,87474.17
28,2025-07-01,Café,224,34255.35
28,2025-08-01,Café,205,49223.54
28,2025-09-01,Café,252,85525.61
28,2025-10-01,Café,174,51939.55
28,2025-11-01,Café,206,68071.17
28,2025-12-01,Café,238,70371.76
29,2023-01-01,Electronics Store,34,234066.18
29,2023-02-01,Electronics Store,36,332808.36
29,2023-03-01,Electronics Store,37,148166.28
29,2023-04-01,Electronics Store,39,112250.7
29,2023-05-01,Electronics Store,39,304329.68
29,2023-06-01,Electronics Store,36,159872.3
29,2023-07-01,Electronics Store,34,323961.33
29,2023-08-01,Electronics Store,30,249341.26
29,2023-09-01,Electronics Store,27,131733.65
29,2023-10-01,Electronics Store,27,80849.8
29,2023-11-01,Electronics Store,33,89194.25
29,2023-12-01,Electronics Store,28,167661.81
29,2024-01-01,Electronics Store,32,204473.21
29,2024-02-01,Electronics Store,36,151550.83
29,2024-03-01,Electronics Store,40,317985.97
29,2024-04-01,Electronics Store,37,357203.39
29,2024-05-01,Electronics Store,36,167114.38
29,2024-06-01,Electronics Store,39,235168.03
29,2024-07-01,Electronics Store,34,100708.48
29,2024-08-01,Electronics Store,31,198997.8
29,2024-09-01,Electronics Store,34,131141.8
29,2024-10-01,Electronics Store,31,95497.45
29,2024-11-01,Electronics Store,31,302280.54
29,2024-12-01,Electronics Store,38,198908.62
29,2025-01-01,Electronics Store,42,314521.52
29,2025-02-01,Electronics Store,38,134074.79
29,2025-03-01,Electronics Store,44,379981.41
29,2025-04-01,Electronics Store,35,124160.29
29,2025-05-01,Electronics Store,37,292069.61
29,2025-06-01,Electronics Store,37,239070.88
29,2025-07-01,Electronics Store,28,178739.97
29,2025-08-01,Electronics Store,31,193127.77
29,2025-09-01,Electronics Store,38,140269.56
29,2025-10-01,Electronics Store,33,110603.91
29,2025-11-01,Electronics Store,25,218914.23
29,2025-12-01,Electronics Store,37,294075.59
29,2023-01-01,Clothing Store,81,42827.51
29,2023-02-01,Clothing Store,93,182390.01
29,2023-03-01,Clothing Store,99,118174.97
29,2023-04-01,Clothing Store,104,205174.72
29,2023-05-01,Clothing Store,97,87545.14
29,2023-06-01,Clothing Store,82,168683.1
29,2023-07-01,Clothing Store,68,153688.53
29,2023-08-01,Clothing Store,91,94196.58
29,2023-09-01,Clothing Store,68,43388.68
29,2023-10-01,Clothing Store,70,77062.35
29,2023-11-01,Clothing Store,74,144856.7
29,2023-12-01,Clothing Store,89,50249.74
29,2024-01-01,Clothing Store,99,180084.95
29,2024-02-01,Clothing Store,103,239449.58
29,2024-03-01,Clothing Store,96,60668.33
29,2024-04-01,Clothing Store,120,181621.88
29,2024-05-01,Clothing Store,88,170320.1
29,2024-06-01,Clothing Store,95,57527.17
29,2024-07-01,Clothing Store,101,242780.53
29,2024-08-01,Clothing Store,90,211458.36
29,2024-09-01,Clothing Store,74,37369.33
29,2024-10-01,Clothing Store,75,141221.88
29,2024-11-01,Clothing Store,77,112767.08
29,2024-12-01,Clothing Store,77,171403.21
29,2025-01-01,Clothing Store,92,60717.42
29,2025-02-01,Clothing Store,100,209973.72
29,2025-03-01,Clothing Store,101,215624.8
29,2025-04-01,Clothing Store,110,81480.25
29,2025-05-01,Clothing Store,117,216488.01
29,2025-06-01,Clothing Store,109,110627.44
29,2025-07-01,Clothing Store,93,117381.02
29,2025-08-01,Clothing Store,82,59836.4
29,2025-09-01,Clothing Store,73,162542.7
29,2025-10-01,Clothing Store,87,52808.69
29,2025-11-01,Clothing Store,63,42918.68
29,2025-12-01,Clothing Store,81,131638.13
29,2023-01-01,Grocery Store,300,60257.24
29,2023-02-01,Grocery Store,319,68206.57
29,2023-03-01,Grocery Store,289,49827.64
29,2023-04-01,Grocery Store,311,69989.52
29,2023-05-01,Grocery Store,282,15209.71
29,2023-06-01,Grocery Store,318,83217.99
29,2023-07-01,Grocery Store,239,43218.82
29,2023-08-01,Grocery Store,263,61415.49
29,2023-09-01,Grocery Store,231,62398.13
29,2023-10-01,Grocery Store,229,25033.05
29,2023-11-01,Grocery Store,240,50815.6
29,2023-12-01,Grocery Store,257,44296.85
29,2024-01-01,Grocery Store,265,17151.88
29,2024-02-01,Grocery Store,271,27978.41
29,2024-03-01,Grocery Store,394,54304.42
29,2024-04-01,Grocery Store,307,74874.6
29,2024-05-01,Grocery Store,348,33071.92
29,2024-06-01,Grocery Store,323,68766.21
29,2024-07-01,Grocery Store,289,28858.74
29,2024-08-01,Grocery Store,271,37025.36
29,2024-09-01,Grocery Store,245,67451.86
29,2024-10-01,Grocery Store,264,64586.24
29,2024-11-01,Grocery Store,236,38334.34
29,2024-12-01,Grocery Store,287,26922.57
29,2025-01-01,Grocery Store,298,67612.69
29,2025-02-01,Grocery Store,236,39676.62
29,2025-03-01,Grocery Store,272,29227.79
29,2025-04-01,Grocery Store,417,62109.11
29,2025-05-01,Grocery Store,321,19928.65
29,2025-06-01,Grocery Store,266,37766.08
29,2025-07-01,Grocery Store,315,90978.82
29,2025-08-01,Grocery Store,295,58714.69
29,2025-09-01,Grocery Store,260,59004.42
29,2025-10-01,Grocery Store,193,57124.54
29,2025-11-01,Grocery Store,284,65988.82
29,2025-12-01,Grocery Store,278,63039.93
29,2023-01-01,Café,144,41004.3
29,2023-02-01,Café,176,44617.23
29,2023-03-01,Café,154,27091.26
29,2023-04-01,Café,219,44894.21
29,2023-05-01,Café,178,53177.94
29,2023-06-01,Café,172,60001.27
29,2023-07-01,Café,153,48236.45
29,2023-08-01,Café,147,33383.03
29,2023-09-01,Café,131,46777.68
29,2023-10-01,Café,162,58904.03
29,2023-11-01,Café,169,26583.31
29,2023-12-01,Café,140,52362.89
29,2024-01-01,Café,173,52309.44
29,2024-02-01,Café,167,66404.01
29,2024-03-01,Café,170,54958.12
29,2024-04-01,Café,195,33220.89
29,2024-05-01,Café,212,61879.48
29,2024-06-01,Café,195,50522.13
29,2024-07-01,Café,194,31968.26
29,2024-08-01,Café,175,58406.05
29,2024-09-01,Café,128,40091.94
29,2024-10-01,Café,151,52723.85
29,2024-11-01,Café,128,33251.23
29,2024-12-01,Café,171,44544.02
29,2025-01-01,Café,182,40579.26
29,2025-02-01,Café,182,40083.73
29,2025-03-01,Café,213,43128.64
29,2025-04-01,Café,212,76715.17
29,2025-05-01,Café,189,54355.61
29,2025-06-01,Café,216,78665.25
29,2025-07-01,Café,195,62479.34
29,2025-08-01,Café,171,43972.33
29,2025-09-01,Café,169,58567.72
29,2025-10-01,Café,135,40765.08
29,2025-11-01,Café,173,31798.93
29,2025-12-01,Café,176,52967.96
30,2023-01-01,Electronics Store,22,205057.58
30,2023-02-01,Electronics Store,23,167991.24
30,2023-03-01,Electronics Store,24,179795.35
30,2023-04-01,Electronics Store,21,170458.85
30,2023-05-01,Electronics Store,24,171771.27
30,2023-06-01,Electronics Store,29,285532.31
30,2023-07-01,Electronics Store,24,201063.66
30,2023-08-01,Electronics Store,16,127304.6
30,2023-09-01,Electronics Store,18,110916.8
30,2023-10-01,Electronics Store,18,43963.3
30,2023-11-01,Electronics Store,20,123486.31
30,2023-12-01,Electronics Store,21,163833.67
30,2024-01-01,Electronics Store,21,69314.5
30,2024-02-01,Electronics Store,26,218713.74
30,2024-03-01,Electronics Store,22,93999.85
30,2024-04-01,Electronics Store,28,159024.81
30,2024-05-01,Electronics Store,24,199490.08
30,2024-06-01,Electronics Store,27,119647.52
30,2024-07-01,Electronics Store,22,116951.56
30,2024-08-01,Electronics Store,23,210179.5
30,2024-09-01,Electronics Store,22,122653.37
30,2024-10-01,Electronics Store,17,90674.37
30,2024-11-01,Electronics Store,21,141373.72
30,2024-12-01,Electronics Store,24,54498.12
30,2025-01-01,Electronics Store,24,60101.01
30,2025-02-01,Electronics Store,24,119352.5
30,2025-03-01,Electronics Store,27,261915.74
30,2025-04-01,Electronics Store,30,289017.33
30,2025-05-01,Electronics Store,21,183110.06
30,2025-06-01,Electronics Store,27,129567.9
